"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"4385","http://schema.org","ClaimReview","2017-09-22","https://www.politifact.com/truth-o-meter/statements/2017/sep/22/roy-moore/debate-roy-moore-claims-daca-immigration-rules-vio/","PolitiFact","DACA was ""a mere memo from the Department of Homeland security under Barack Obama, which violated the laws.""","Half True"
"4386","http://schema.org","ClaimReview","2018-07-11","https://www.factcheck.org/2018/07/trumped-up-headlines-distort-old-story/","FactCheck.org","""The New York Times Said Trump Would Be Our BEST President.""","Distorts the Facts"
"4387","http://schema.org","ClaimReview","2018-01-10","https://www.factcheck.org/2018/01/manufacturing-jobs-roaring-back/","FactCheck.org","“Look at the jobs numbers that were just released last week -- manufacturing is roaring back.""","Spins the Facts"
"4388","http://schema.org","ClaimReview","2017-10-26","https://www.politifact.com/truth-o-meter/article/2017/oct/26/will-border-wall-stop-drugs-coming-united-states/","PolitiFact","""Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.""","Experts question wall impact"
"4389","http://schema.org","ClaimReview","2017-08-16","https://www.politifact.com/truth-o-meter/article/2017/aug/16/trump-takes-aim-amazon-barbed-tweet/","PolitiFact","""Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!""","Distorts the facts"
"4390","http://schema.org","ClaimReview","2017-05-11","https://www.politifact.com/wisconsin/statements/2017/may/11/paul-ryan/paul-ryans-pants-fire-claim-air-force-pilots-force/","PolitiFact","""We got to a point that our Air Force pilots were going to museums to find spare parts over the last eight years"" under Barack Obama.","Pants on Fire"
"4391","http://schema.org","ClaimReview","2018-11-01","https://www.politifact.com/truth-o-meter/statements/2018/nov/01/donald-trump/donald-trump-falsely-says-democrats-invite-migrant/","PolitiFact","""The Democrats want to invite caravan after caravan of illegal aliens into our country. And they want to sign them up for free health care, free welfare, free education, and for the right to vote.""","False"
"4392","http://schema.org","ClaimReview","2018-02-02","https://www.politifact.com/truth-o-meter/article/2018/feb/02/lawmakers-clash-over-gop-intel-memos-accuracy/","PolitiFact","The Steele dossier ""formed an essential part"" of a surveillance warrant against a Trump campaign adviser","Under Dispute"
"4393","http://schema.org","ClaimReview","2016-06-19","https://www.politifact.com/truth-o-meter/statements/2016/jun/19/donald-trump/donald-trump-said-its-illegal-delegates-change-rul/","PolitiFact","Says delegates can't ""legally"" change the Republican National Convention rules to prevent Donald Trump’s nomination.","Mostly False"
"4394","http://schema.org","ClaimReview","2016-06-22","https://www.politifact.com/arizona/statements/2016/jun/22/donald-trump/donald-trump-wrongly-claims-there-are-more-part-ti/","PolitiFact","""Because of Obamacare, you have so many part-time jobs.""","False"
"4395","http://schema.org","ClaimReview","2016-11-16","https://www.politifact.com/texas/statements/2016/nov/16/donna-howard/donna-howard-says-31-percent-texas-school-district/","PolitiFact","""Thirty-one percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011.""","Mostly True"
"4396","http://schema.org","ClaimReview","2017-03-06","https://www.politifact.com/punditfact/statements/2017/mar/06/blog-posting/rats-rumors-tons-rodent-meat-passed-chicken-wings-/","PolitiFact","""300,000 pounds of rat meat sold as chicken wings across America.""","Pants on Fire"
"4397","http://schema.org","ClaimReview","2019-01-03","https://www.factcheck.org/2019/01/trumps-border-blunders/","FactCheck.org","""Mexico is paying for the Wall"" through the United States-Mexico-Canada Agreement.","Experts Say It Won't"
"4398","http://schema.org","ClaimReview","2019-01-29","https://www.factcheck.org/2019/01/no-support-for-supposed-reagan-quote/","FactCheck.org","A meme claims Ronald Reagan called Nancy Pelosi ""extremely evil.""","No Evidence"
"4399","http://schema.org","ClaimReview","2019-05-22","https://www.factcheck.org/2019/05/manipulated-time-cover-on-climate-recirculates/","FactCheck.org","A meme claims to show a Time magazine cover from 1977 warning of the ""Coming Ice Age.""","False"
"4400","http://schema.org","ClaimReview","2018-11-26","https://www.politifact.com/facebook-fact-checks/statements/2018/nov/26/blog-posting/would-legislation-have-prevented-california-wildfi/","PolitiFact","California Gov. Jerry Brown ""vetoed 2016 wildfire management bill while California burned.""","Half True"
"4401","http://schema.org","ClaimReview","2018-02-18","https://www.washingtonpost.com/news/fact-checker/wp/2018/02/18/fact-checking-trumps-error-filled-tweet-storm-about-the-russia-investigation/","The Washington Post","""I never said Russia did not meddle in the election.""","False"
"4402","http://schema.org","ClaimReview","2017-08-17","https://www.washingtonpost.com/news/fact-checker/wp/2017/08/16/president-trumps-false-claim-that-counter-demonstrators-lacked-a-permit/","Washington Post","""They had a permit. The other group didn’t have a permit.”","Four Pinocchios"
"4403","http://schema.org","ClaimReview","2018-02-23","https://www.politifact.com/florida/statements/2018/feb/23/ted-deutch/did-mass-shootings-increase-200-percent-assault-we/","PolitiFact","""Mass shootings went up 200 percent in the decade after the assault weapons ban expired.""","Mostly False"
"4404","http://schema.org","ClaimReview","2017-02-02","http://www.factcheck.org/2017/02/groundhog-day/","FactCheck.org","""We ended up getting substantially more [of the black vote] than other [Republican] candidates who had run in the past years.""","Misleading"
"4405","http://schema.org","ClaimReview","2016-06-14","https://www.politifact.com/missouri/statements/2016/jun/14/catherine-hanaway/hanaway-right-about-how-many-murder-get-solved-st-/","PolitiFact","“Only half of the murders in the city of St. Louis get solved.”","True"
"4406","http://schema.org","ClaimReview","2019-03-04","https://www.politifact.com/truth-o-meter/article/2019/mar/04/fact-checking-donald-trump-two-hour-speech/","PolitiFact","""When the wind stops blowing, that’s the end of your electric (power). … ‘Darling, is the wind blowing today? I’d like to watch television, darling.’""","Storage, diverse fuels help"
"4407","http://schema.org","ClaimReview","2017-07-27","https://www.washingtonpost.com/news/fact-checker/wp/2017/07/27/trumps-embrace-of-african-american-employment-data-he-once-scorned/","Washington Post","""Now it just came out, African Americans and teenagers are now enjoying their lowest unemployment since just after the turn of the millennium. That’s pretty good, right?”","Flip- Flop"
"4408","http://schema.org","ClaimReview","2016-08-12","https://www.politifact.com/north-carolina/statements/2016/aug/11/national-rifle-association/nra-ad-falsely-says-clinton-doesnt-believe-your-ri/","PolitiFact","Says Hillary Clinton ""doesn’t believe in your right to keep a gun at home for self-defense.""","False"
"4409","http://schema.org","ClaimReview","2017-08-31","http://www.factcheck.org/2017/08/factchecking-trumps-tax-speech/","FactCheck.org","Large U.S. companies that do business overseas have ""anywhere from $3 trillion to $5 trillion"" in offshore accounts to avoid paying U.S. taxes.","Exaggerates"
"4410","http://schema.org","ClaimReview","2017-08-02","https://www.politifact.com/wisconsin/statements/2017/aug/02/one-wisconsin-now/wisconsin-offering-pay-more-it-will-collect-taxes-/","PolitiFact","Says Scott Walker ""wants state taxpayers to dole out up to $250 million annually in incentives"" to Foxconn ""to lure a manufacturing plant to Wisconsin that he claims will generate $181 million in tax revenue.""","Half True"
"4411","http://schema.org","ClaimReview","2017-06-28","http://www.factcheck.org/2017/06/gop-medicaid-spin/","FactCheck.org","Claimed that under the Senate health care bill “no one loses coverage” gained under the Affordable Care Act’s Medicaid expansion.","Spins the Facts"
"4412","http://schema.org","ClaimReview","2019-04-19","https://www.factcheck.org/2019/04/debunking-muellers-conflicts/","FactCheck.org","""[W]e have conflicts. I had a nasty business transaction with Robert Mueller a number of years ago. I said, why isn’t that mentioned? He wanted the job as FBI Director. ... and I didn’t give it to him. Why isn't that mentioned.""","Mueller Report Refutes That"
"4413","http://schema.org","ClaimReview","2018-02-05","https://www.politifact.com/california/statements/2018/feb/05/phil-ting/false-claim-gop-tax-plan-nothing-more-middle-class/","PolitiFact","""Trump’s tax reform plan was nothing more than a middle-class tax increase.""","False"
"4414","http://schema.org","ClaimReview","2016-06-06","https://www.factcheck.org/2016/06/sanders-shaky-turnout-claim/","FactCheck.org","Claims that “Democrats win when the voter turnout is high” and “Republicans win when the voter turnout is low.”","No Clear Pattern"
"4415","http://schema.org","ClaimReview","2018-04-11","https://www.politifact.com/texas/statements/2018/apr/11/anonymous-caller/anonymous-caller-warns-police-arrest-taxes-call-ba/","PolitiFact","Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.""","Pants on Fire"
"4416","http://schema.org","ClaimReview","2018-09-20","https://www.weeklystandard.com/holmes-lybrand/fact-check-is-coca-cola-considering-cannabis-infused-beverage","The Weekly Standard","Is Coca-Cola Considering Cannabis-Infused Beverage?","TRUE"
"4417","http://schema.org","ClaimReview","2018-04-11","https://www.politifact.com/new-york/statements/2018/apr/09/brian-kolb/did-year-state-budget-start-up-ny/","PolitiFact","This year’s state budget ""continues to direct millions in taxpayer dollars in advertising to the failing Start-Up NY program""","False"
"4418","http://schema.org","ClaimReview","2016-08-05","https://www.politifact.com/truth-o-meter/statements/2016/aug/05/donald-trump/donald-trump-says-he-didnt-see-video-cash-being-tr/","PolitiFact","Says he saw videotape ""of the people taking the money off the plane"" to pay ransom to Iran for hostages.","False"
"4419","http://schema.org","ClaimReview","2016-10-13","https://www.factcheck.org/2016/10/trumps-misguided-debate-bias-claim/","FactCheck.org","Says the debates are “rigged” because the Commission on Presidential Debates’ “head guy used to work for Bill Clinton.”","Distorts The Facts"
"4420","http://schema.org","ClaimReview","2016-09-15","https://www.politifact.com/texas/statements/2016/sep/15/greg-abbott/greg-abbott-says-if-texas-were-country-its-economy/","PolitiFact","""If Texas were a country our economy would rank # 10...in the WORLD.""","Mostly True"
"4421","http://schema.org","ClaimReview","2018-03-09","https://www.politifact.com/truth-o-meter/statements/2018/mar/09/donald-trump/how-vital-our-national-security-are-steel-aluminum/","PolitiFact","American aluminum and steel ""are vital to our national security. ... They are the bedrock of our defense industrial base.""","Half True"
"4422","http://schema.org","ClaimReview","2016-07-29","https://www.politifact.com/truth-o-meter/statements/2016/jul/29/hillary-clinton/hillary-clinton-half-true-claim-about-job-recovery/","PolitiFact","""Our economy is so much stronger than when (Barack Obama and Joe Biden) took office. Nearly 15 million new private-sector jobs.""","Half True"
"4423","http://schema.org","ClaimReview","2017-11-06","https://www.politifact.com/florida/statements/2017/nov/06/philip-levine/levine-wrongly-says-scott-ad-bragged-about-states-/","PolitiFact","Says Florida ""workers are paid $8.10 an hour, and our current governor (Rick Scott) runs ads bragging about it.""","Mostly False"
"4424","http://schema.org","ClaimReview","2016-06-28","https://www.politifact.com/north-carolina/statements/2016/jun/28/hillary-clinton/hillary-clinton-wrongly-places-full-blame-nc-teach/","PolitiFact","“Thanks to (North Carolina’s) governor and the legislature, the average teacher salary can barely support a family.""","Mostly False"
"4425","http://schema.org","ClaimReview","2017-08-10","https://www.politifact.com/florida/statements/2017/aug/10/rick-kriseman/was-weather-during-krisemans-term-perfect-storm-se/","PolitiFact","Says that compared to Rick Baker's time as mayor, Kriseman ""had wet weather events that he did not experience"" that caused sewage spills. Baker ""went through significant periods of drought during his time as mayor.""","Mostly False"
"4426","http://schema.org","ClaimReview",NA,"https://www.politifact.com/facebook-fact-checks/statements/2019/may/31/facebook-posts/no-california-wont-teach-all-kindergarteners-there/","PolitiFact","""California to teach kindergarteners there are 15 genders.""","False"
"4427","http://schema.org","ClaimReview","2016-10-17","https://www.politifact.com/virginia/statements/2016/oct/17/national-rifle-association/nra-weakly-claims-clinton-said-gun-confiscation-wo/","PolitiFact","Hillary Clinton said gun confiscation ""would be worth considering.""","Mostly False"
"4428","http://schema.org","ClaimReview","2018-02-28","https://www.factcheck.org/2018/02/sandy-hook-hoax-revisited/","FactCheck.org","“Sandy Hook alleged victims alive and well!!!”","False"
"4429","http://schema.org","ClaimReview","2018-01-05","https://www.politifact.com/texas/statements/2018/jan/05/ted-cruz/ted-cruz-everyone-tax-cuts-but-manhattan-francisco/","PolitiFact","""Every taxpayer, their taxes are going down, except rich people in Manhattan and San Francisco. Some of them, their taxes may go up.""","Half True"
"4430","http://schema.org","ClaimReview","2019-03-12","https://www.politifact.com/truth-o-meter/statements/2019/mar/12/elizabeth-warren/warren-faa-leans-boeing-fix-737-max-8-software/","PolitiFact","The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming.""","True"
"4431","http://schema.org","ClaimReview","2018-12-04","https://www.politifact.com/virginia/statements/2018/dec/04/terry-mcauliffe/terry-mcauliffe-mostly-right-about-his-jobs-record/","PolitiFact","During his governorship: ""Every single city and county in Virginia, their unemployment dropped, and in most of the rural communities, it dropped more than 50 percent.""","Mostly True"
"4432","http://schema.org","ClaimReview","2017-04-12","https://www.politifact.com/truth-o-meter/statements/2017/apr/12/marco-rubio/trumps-strikes-syria-look-lot-obamas-2013-proposal/","PolitiFact","the Obama administration’s 2013 Syria airstrike proposal ""had no clear objective,"" while Trump’s Syria strike ""had a clear strategic objective.""","False"
"4433","http://schema.org","ClaimReview","2017-08-02","https://www.politifact.com/florida/statements/2017/aug/02/rick-kriseman/have-number-complaints-against-police-dropped-unde/","PolitiFact","""The number of complaints against police officers has decreased from an average when Mr. (Rick) Baker was mayor from 78 to 14.""","Mostly True"
"4434","http://schema.org","ClaimReview","2017-03-08","https://www.washingtonpost.com/news/fact-checker/wp/2017/03/08/new-anti-obamacare-ads-conflate-the-exchanges-with-the-entire-health-care-system/","Washington Post","""We’re paying more for health care. A lot more.""","Two Pinocchios"
"4435","http://schema.org","ClaimReview","2018-01-26","https://www.factcheck.org/2018/01/democrats-misleading-tax-line/","FactCheck.org","“83 percent of the benefits go to the top 1 percent” under the GOP tax law.","Misleading"
"4436","http://schema.org","ClaimReview","2018-04-05","https://www.factcheck.org/2018/04/trumps-amazon-attack/","FactCheck.org","“The Post Office is losing billions of dollars … because it delivers packages for Amazon at a very below cost.”","Unsupported"
"4437","http://schema.org","ClaimReview","2018-05-16","https://www.politifact.com/texas/statements/2018/may/16/steve-adler/steve-adler-incorrectly-says-austin-creating-more-/","PolitiFact","Says Austin is ""creating more jobs than any other city in the country.""","False"
"4438","http://schema.org","ClaimReview","2019-03-07","https://www.washingtonpost.com/politics/2019/03/07/pompeos-complaint-about-boston-dc-corridor-is-based-flawed-data/","Washington Post","“State Dept represents America to the world, so our team should reflect the millions of Americans outside the Boston-DC corridor.”","Three Pinocchios"
"4439","http://schema.org","ClaimReview","2018-05-31","https://www.factcheck.org/2018/05/bezos-didnt-endorse-michelle-obama-for-2020/","FactCheck.org","Jeff Bezos placed ""full page 'Michelle Obama for President' ads"" on Amazon","False"
"4440","http://schema.org","ClaimReview","2018-08-28","https://www.factcheck.org/2018/08/u-s-trade-with-canada-not-smaller-than-with-mexico/","FactCheck.org","Canada is a ""smaller segment"" in terms of trade than Mexico.","False"
"4441","http://schema.org","ClaimReview","2018-09-05","https://www.politifact.com/facebook-fact-checks/statements/2018/sep/05/blog-posting/no-colin-kaepernick-hasnt-lost-his-nike-deal/","PolitiFact","""Colin Kaepernick immediately loses Nike endorsement after anti-white rant.""","Pants on Fire"
"4442","http://schema.org","ClaimReview","2018-09-20","https://www.politifact.com/west-virginia/statements/2018/sep/20/west-virginia-republican-party/business-registrations-are-wva-closures-high-too/","PolitiFact","""In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 new businesses registered for the year). This comes off the heels of a 12 percent increase in new business registrations during 2016.""","Mostly True"
"4443","http://schema.org","ClaimReview","2017-04-11","https://www.politifact.com/punditfact/statements/2015/sep/30/viral-image/viral-flawed-post-compares-honduras-switzerland-gu/","PolitiFact","Honduras ""bans citizens from owning guns"" and has the ""highest homicide rate in the entire world."" Switzerland, with a similar population, ""requires citizens to own guns"" and has the ""lowest homicide rate in the entire world.""","Pants on Fire"
"4444","http://schema.org","ClaimReview","2019-01-25","https://www.factcheck.org/2019/01/trumps-pointless-job-boast/","FactCheck.org","""More people working in U.S.A. today than at any time in our HISTORY. Media barely covers!""","Misleading"
"4445","http://schema.org","ClaimReview","2017-04-11","https://www.politifact.com/truth-o-meter/statements/2017/apr/11/sean-spicer/did-adolf-hitler-use-chemical-weapons/","PolitiFact","Says Adolf Hitler ""didn't even sink to the level of using chemical weapons. ... He was not using the gas on his own people the same way that (Bashar al-)Assad is doing.""","Pants on Fire"
"4446","http://schema.org","ClaimReview","2018-09-18","https://www.politifact.com/california/statements/2018/sep/18/ro-khanna/what-percentage-americans-own-stocks/","PolitiFact","""Most Americans don’t own stocks.""","Half True"
"4447","http://schema.org","ClaimReview","2018-01-17","https://www.politifact.com/new-york/statements/2018/jan/17/edward-cox/unemployment-inching-almost-every-county-outside-n/","PolitiFact","""Of all the 62 counties in New York state, all of them, unemployment is going up except for the five counties of New York City.""","Mostly True"
"4448","http://schema.org","ClaimReview","2017-06-28","https://www.factcheck.org/2017/06/twisting-facts-draft-executive-order/","FactCheck.org","“President Trump signed an executive order according to which any illegal who lives on welfare will be sent home.”","False"
"4449","http://schema.org","ClaimReview","2018-05-09","https://www.politifact.com/truth-o-meter/article/2018/may/09/can-robert-mueller-subpoena-donald-trump/","PolitiFact","Says Donald Trump doesn’t have to comply with a subpoena because “he’s the president of the United States.”","Legal rules unclear"
"4450","http://schema.org","ClaimReview","2017-08-28","https://www.politifact.com/punditfact/statements/2017/aug/28/blog-posting/outdated-photo-wrongly-suggests-barack-obama-food-/","PolitiFact","""Obama is in Texas serving meals!""","Pants on Fire"
"4451","http://schema.org","ClaimReview","2016-04-25","https://www.politifact.com/truth-o-meter/statements/2016/apr/25/ted-cruz/cruz-attack-ad-trump-distorts-transgender-bathroom/","PolitiFact","Says Donald Trump thinks ""a grown man pretending to be a woman (should) be allowed to use the women's restroom.""","Mostly False"
"4452","http://schema.org","ClaimReview","2018-01-25","https://www.politifact.com/florida/statements/2018/jan/25/ron-desantis/fact-checking-rep-ron-desantis-claim-about-uns-tre/","PolitiFact","In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""","False"
"4453","http://schema.org","ClaimReview","2017-10-04","https://www.factcheck.org/2017/10/murphy-misses-nra-track-record/","FactCheck.org","The National Rifle Association “loses as many races as it wins.”","Cherry Picks"
"4454","http://schema.org","ClaimReview","2017-03-29","https://www.factcheck.org/2017/03/pruitt-paris-accord/","FactCheck.org","""You know what was wrong with Paris [Accord] ... China and India got away, the largest producers of CO2 internationally, got away scot-free. They didn’t have to take steps until 2030.""","False"
"4455","http://schema.org","ClaimReview","2017-01-25","https://www.politifact.com/truth-o-meter/statements/2017/jan/24/sean-spicer/sean-spicers-claim-federal-workforce-has-expanded-/","PolitiFact","There has been a ""dramatic expansion of the federal workforce in recent years.""","Mostly False"
"4456","http://schema.org","ClaimReview","2019-05-23","https://www.politifact.com/california/statements/2019/may/23/kamala-harris/colbert-kamala-harris-flubs-wage-gap-statistic/","PolitiFact","""In America today, women on average are paid 80 cents on the dollar of what men are paid for the same work.""","Mostly False"
"4457","http://schema.org","ClaimReview","2018-12-14","https://www.politifact.com/facebook-fact-checks/statements/2018/dec/14/blog-posting/did-trump-criticize-obama-during-2013-government-s/","PolitiFact","Quotes Donald Trump as saying in 2013, “A shutdown falls on the President’s lack of leadership. He can’t even control his own party and get people together in a room. A shutdown means the president is weak.”","Half True"
"4458","http://schema.org","ClaimReview","2016-05-10","https://www.politifact.com/wisconsin/statements/2016/may/06/center-individual-freedom/legislation-backed-paul-ryan-help-debt-ridden-puer/","PolitiFact","Says Paul Ryan backs a proposal that would be a ""bailout"" of Puerto Rico.","Half True"
"4459","http://schema.org","ClaimReview","2016-10-13","http://www.factcheck.org/2016/10/trump-twists-facts-on-wikileaks/","FactCheck.org","“Hillary [Clinton] admitted that ISIS could infiltrate with the refugees. Great. Then why’s she letting so many people into our country?”","Distorts The Facts"
"4460","http://schema.org","ClaimReview","2017-08-29","https://www.politifact.com/truth-o-meter/statements/2017/aug/29/adam-schiff/when-can-25th-amendment-be-used-against-president/","PolitiFact","""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.""","True"
"4461","http://schema.org","ClaimReview","2017-02-08","https://www.politifact.com/truth-o-meter/statements/2017/feb/08/donald-trump/donald-trump-wrong-murder-rate-highest-47-years/","PolitiFact","""The murder rate in our country is the highest it’s been in 47 years.""","False"
"4462","http://schema.org","ClaimReview","2019-05-10","https://www.politifact.com/facebook-fact-checks/statements/2019/may/10/viral-image/no-minneapolis-didnt-set-sharia-hotline-report-peo/","PolitiFact","""The city of Minneapolis has set up a Sharia hotline for residents to report citizens who criticize Islam, in order to prosecute them for ‘hate crimes.’""","Pants on Fire"
"4463","http://schema.org","ClaimReview","2018-04-06","https://www.politifact.com/truth-o-meter/statements/2018/apr/06/blog-posting/fake-news-says-cnn-pulled-plug-during-youtube-shoo/","PolitiFact","""YouTube witness makes shocking admission on live TV. CNN pulls plug immediately""","Pants on Fire"
"4464","http://schema.org","ClaimReview","2019-01-16","https://www.washingtonpost.com/politics/2019/01/16/can-trump-claim-credit-billion-savings-prescription-drugs/","Washington Post","“Drug prices declined in 2018, the first time in nearly half a century. During the first 19 months of my Administration, Americans saved $26 Billion on prescription drugs.""","Two Pinocchios"
"4465","http://schema.org","ClaimReview","2019-03-26","https://www.politifact.com/facebook-fact-checks/statements/2019/mar/26/viral-image/did-wall-street-journal-run-two-different-headline/","PolitiFact","Shows a photo of two similar Wall Street Journal newspapers with different headlines about President Donald Trump, and describes the editions as, ""Same paper, same dates, different markets. What did you just learn? Feeling manipulated yet?""","False"
"4466","http://schema.org","ClaimReview","2017-04-21","https://www.washingtonpost.com/news/fact-checker/wp/2016/04/14/here-are-the-facts-behind-that-79-cent-pay-gap-factoid/","Washington Post","“Today, the typical woman who works full-time earns 79 cents for every dollar that a typical man makes.”","Two Pinocchios"
"4467","http://schema.org","ClaimReview","2018-10-31","https://www.factcheck.org/2018/10/trumps-call-to-bring-back-the-death-penalty/","FactCheck.org","""We have to bring back the death penalty.""","Federal Death Penalty Exists"
"4468","http://schema.org","ClaimReview","2018-04-10","https://www.politifact.com/punditfact/statements/2018/apr/10/blog-posting/no-buzz-aldrin-didnt-see-space-aliens-and-take-lie/","PolitiFact","Say Buzz Aldrin ""passes UFO lie detector test leaving experts convinced that he encountered alien life.""","Pants on Fire"
"4469","http://schema.org","ClaimReview","2016-05-13","https://www.politifact.com/nevada/statements/2016/may/13/solar-energy-fairness/solar-subsidy-claims-need-more-evidence/","PolitiFact","“Big rooftop solar's plan forces Nevada families who don’t have solar panels to pay higher power bills to subsidize rooftop solar.”","Half True"
"4470","http://schema.org","ClaimReview","2016-09-08","https://www.politifact.com/truth-o-meter/statements/2016/sep/07/hillary-clinton/clinton-says-trump-supported-intervention-libya/","PolitiFact","Says Donald Trump is ""on record extensively supporting (the) intervention in Libya.""","Mostly True"
"4471","http://schema.org","ClaimReview","2017-01-24","https://www.washingtonpost.com/news/fact-checker/wp/2017/01/24/trumps-unsupported-claim-he-has-received-awards-on-the-environment/","Washington Post","“I'm a very big person when it comes to the environment. I have received awards on the environment.”","Four Pinocchios"
"4472","http://schema.org","ClaimReview","2017-04-02","https://www.politifact.com/georgia/statements/2017/apr/02/blog-posting/georgia-didnt-ban-muslim-culture-macedonian-websit/","PolitiFact","Georgia becomes first state to ban Muslim culture in historic move to restore Western values.","False"
"4473","http://schema.org","ClaimReview","2016-09-29","https://www.politifact.com/georgia/statements/2016/sep/30/kasim-reed/atlanta-mayor-cherry-picks-numbers-make-point-trad/","PolitiFact","“If you look at any real analysis,” the Trans-Pacific Partnership is “going to generate better-paying jobs that are more stable.”","Half True"
"4474","http://schema.org","ClaimReview","2018-01-05","https://www.politifact.com/wisconsin/statements/2018/jan/05/david-clarke-jr/despite-david-clarkes-tweet-no-evidence-hillary-cl/","PolitiFact","Says Hillary Clinton once said ""the average Democrat voter is just plain stupid, they’re easy to manipulate.""","Pants on Fire"
"4475","http://schema.org","ClaimReview","2016-06-27","https://www.politifact.com/florida/statements/2015/feb/19/marco-rubio/isis-holds-sway-benghazi-rubio-says/","PolitiFact","ISIS is ""now the predominant Islamist group in Benghazi.""","Mostly False"
"4476","http://schema.org","ClaimReview","2018-02-21","https://www.politifact.com/georgia/statements/2018/feb/21/stacey-abrams/majority-georgians-jail-locked-being-too-poor-pay-/","PolitiFact","""The majority of Georgians incarcerated in local jails have never been convicted of crime. They are simply too poor to pay their bail.""","Half True"
"4477","http://schema.org","ClaimReview","2018-07-18","https://www.politifact.com/punditfact/statements/2018/jul/18/blog-posting/no-queen-elizabeth-did-not-side-donald-trump-immig/","PolitiFact","Says Queen Elizabeth said, ""Muslim refugees are dividing nationality, I fully agree with Donald Trump we should deport them to avoid bloody terrorist attacks.""","Pants on Fire"
"4478","http://schema.org","ClaimReview","2019-03-06","https://www.politifact.com/florida/article/2019/mar/04/how-hard-it-venezuelans-get-asylum-us/","PolitiFact","""The Trump administration has denied almost half of the Venezuelan applicants looking for asylum in the U.S.""","Hard to get asylum"
"4479","http://schema.org","ClaimReview","2017-08-29","https://www.politifact.com/truth-o-meter/statements/2017/aug/29/joe-arpaio/arpaio-falsely-ties-conviction-obama-administratio/","PolitiFact","Says his conviction is ""a political witch hunt by holdovers in the Obama justice department.""","False"
"4480","http://schema.org","ClaimReview","2019-02-07","https://www.washingtonpost.com/politics/2019/02/07/president-trumps-fantastical-human-trafficking-claims/","Washington Post","“Human traffickers and sex traffickers take advantage of the wide-open areas between our ports of entry to smuggle thousands of young girls and women into the United States and to sell them into prostitution and modern-day slavery.”","Four Pinocchios"
"4481","http://schema.org","ClaimReview","2018-01-26","https://www.factcheck.org/2018/01/soros-didnt-pay-shutdown-votes/","FactCheck.org","""George Soros Paid 3 Democrats Millions To Vote For Shutdown.”","False"
"4482","http://schema.org","ClaimReview","2018-02-28","https://www.weeklystandard.com/holmes-lybrand/fact-check-did-trump-fire-a-muslim-judge-for-trying-to-impose-sharia","The Weekly Standard","Did Trump fire a Muslim judge for imposing sharia law?","FALSE"
"4483","http://schema.org","ClaimReview","2017-04-11","https://www.politifact.com/california/statements/2016/jun/10/blog-posting/pants-fire-viral-rumor-bernie-sanders-won-californ/","PolitiFact","Bernie Sanders Wins California Landslide But ⅔ of his Votes Aren’t Counted.","True"
"4484","http://schema.org","ClaimReview","2018-02-06","https://www.politifact.com/punditfact/statements/2018/feb/06/tweets/fake-trump-tweet-about-dow-joans-dropping-called-t/","PolitiFact","""If the Dow Joans ever falls more than 1000 ‘points’ in a Single Day the sitting president should be 'loaded' into a very big cannon and Shot into the sun at TREMENDOUS SPEED! No excuses!""","Pants on Fire"
"4485","http://schema.org","ClaimReview","2017-11-06","https://www.politifact.com/georgia/statements/2017/nov/06/drew-ferguson/georgia-congressman-says-gop-tax-bill-will-save-ty/","PolitiFact","Under the House Republican tax proposal, ""the average family of four earning median income ($59,000/year) will receive an additional $1,182 in their pocket every year.""","Half True"
"4486","http://schema.org","ClaimReview","2018-03-08","https://www.washingtonpost.com/news/fact-checker/wp/2018/03/08/trumps-trade-war-does-the-u-s-have-the-lowest-tariffs-in-the-world/","Washington Post","“What we have is a country here in the United States, which has the lowest tariffs in the world, lowest non-tariff barriers in the world.”","Two Pinocchios"
"4487","http://schema.org","ClaimReview","2017-01-05","https://www.politifact.com/punditfact/statements/2017/jan/04/thenewyorkeveningcom/news-trumps-death-fake-his-wrestlemania-appearance/","PolitiFact","""Donald Trump dead from a fatal heart attack!""","Pants on Fire"
"4488","http://schema.org","ClaimReview","2018-05-01","https://www.politifact.com/truth-o-meter/statements/2018/may/01/sue-bell-cobb/alabama-lowest-state-local-tax-revenue-capita/","PolitiFact","""Alabama is operating government on the lowest amount of tax revenue of any state in the nation.""","Mostly True"
"4489","http://schema.org","ClaimReview","2019-03-04","https://www.politifact.com/facebook-fact-checks/statements/2019/mar/04/blog-posting/chicago-id-card-does-not-allow-illegal-voting-cont/","PolitiFact","""Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.""","False"
